;Orgão;Instrumento;Nº OBT;Valor OBT;Data Emissão;CPF/CNPJ;Fornecedor;Tipo DL;Código Item;IPT;Valor DL;Nº DL;Valor Item;Data Pagamento;Dia;Quinzena;Mês;Ano;Situação OBT;CNPJ 14FILL;CNPJ BÁSICO;CNPJ ORDEM;CNPJ DV;IDENTIFICADOR MATRIZ/FILIAL;NOME FANTASIA;SITUAÇÃO CADASTRAL;DATA SITUAÇÃO CADASTRAL;MOTIVO SITUAÇÃO CADASTRAL;CNAE FISCAL PRINCIPAL;CNAE FISCAL SECUNDÁRIA;TIPO DE LOGRADOURO;LOGRADOURO;NÚMERO;COMPLEMENTO;BAIRRO;CEP;SITUAÇÃO ESPECIAL;DATA DA SITUAÇÃO ESPECIAL;CNPJ_x;codigo;Código do município (IBGE);Nome do município;mun_upp;Região de Planejamento;REGIÃO DE PLANEJAMENTO;Nº LOTE;UNIDADE GERENCIADORA;Município;NÚMERO DE COZINHAS POR MUNICÍPIO;N° COZINHAS TOTAL /LOTE;N° COZINHAS FUNCIONANDO;FUNCIONANDO (TOTAL/LOTE);AGUARDANDO AUTORIZAÇÃO PARA ABRIR  (SALDO 2023-2024);AGUARDANDO AUTORIZAÇÃO PARA ABRIR  (SALDO 2023-2024) TOTAL;NOVAS COZINHAS (2025);TOTAL DE COZINHA PARA ABRIR;TOTAL GERAL COZINHAS/LOTE;REFEIÇÕES /DIA;Nome;CNPJ_y;Situação;Filiação;Data de Validade;Data Cadastro;Data Alteracao;Nº de Socios;Nº de Sócios Válidos;Sócios com CAF(%);CNPJ_str
6749;INSTITUTO DE ARTE, CULTURA, LAZER E EDUCAÇÃO;1285431;20240802001275100;21668.3;2024-08-02;17071170000160;COOPERATIVA SERTANEJA CEARENSE - FAPE;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);21668.3;7751;21668.3;2024-08-05;5;1ªQuinzena;ago.;2024;Efetivada;17071170000160;17071170;0001;60;1;FAPE;02;20121025;00;4724500;0119999,0122900,0159801,1031700,1042200,1051100,1052000,1064300,1065101,1065103,1071600,1091101,4623199,4631100,4633801,4637104,4721102,4789099,8211300;RUA;ROMEU MARTINS;446;;CENTRO;62700000;;;17071170000160;1355;2302800.0;Canindé;CANINDÉ;Sertão de Canindé;Sertão de Canindé;LOTE 32;CACTUS;Canindé;10.0;31.0;10.0;31.0;0.0;0.0;2.0;2.0;33.0;3.3;COOPERATIVA SERTANEJA CEARENSE FAPE;17071170000160.0;Processo Enviado;OCB;22/07/2027;06/02/2025 15:13:33;23/05/2025 10:54:40;294.0;42.0;97,62;17071170000160
6750;INSTITUTO DE ARTE, CULTURA, LAZER E EDUCAÇÃO;1285431;20240802001275200;6445.4;2024-08-02;17071170000160;COOPERATIVA SERTANEJA CEARENSE - FAPE;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);6445.4;7755;6445.4;2024-08-05;5;1ªQuinzena;ago.;2024;Efetivada;17071170000160;17071170;0001;60;1;FAPE;02;20121025;00;4724500;0119999,0122900,0159801,1031700,1042200,1051100,1052000,1064300,1065101,1065103,1071600,1091101,4623199,4631100,4633801,4637104,4721102,4789099,8211300;RUA;ROMEU MARTINS;446;;CENTRO;62700000;;;17071170000160;1355;2302800.0;Canindé;CANINDÉ;Sertão de Canindé;Sertão de Canindé;LOTE 32;CACTUS;Canindé;10.0;31.0;10.0;31.0;0.0;0.0;2.0;2.0;33.0;3.3;COOPERATIVA SERTANEJA CEARENSE FAPE;17071170000160.0;Processo Enviado;OCB;22/07/2027;06/02/2025 15:13:33;23/05/2025 10:54:40;294.0;42.0;97,62;17071170000160
6751;INSTITUTO DE ARTE, CULTURA, LAZER E EDUCAÇÃO;1285431;20240802001275100;15564.1;2024-08-02;17071170000160;COOPERATIVA SERTANEJA CEARENSE - FAPE;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);15564.1;7750;15564.1;2024-08-05;5;1ªQuinzena;ago.;2024;Efetivada;17071170000160;17071170;0001;60;1;FAPE;02;20121025;00;4724500;0119999,0122900,0159801,1031700,1042200,1051100,1052000,1064300,1065101,1065103,1071600,1091101,4623199,4631100,4633801,4637104,4721102,4789099,8211300;RUA;ROMEU MARTINS;446;;CENTRO;62700000;;;17071170000160;1355;2302800.0;Canindé;CANINDÉ;Sertão de Canindé;Sertão de Canindé;LOTE 32;CACTUS;Canindé;10.0;31.0;10.0;31.0;0.0;0.0;2.0;2.0;33.0;3.3;COOPERATIVA SERTANEJA CEARENSE FAPE;17071170000160.0;Processo Enviado;OCB;22/07/2027;06/02/2025 15:13:33;23/05/2025 10:54:40;294.0;42.0;97,62;17071170000160
6752;INSTITUTO DE ARTE, CULTURA, LAZER E EDUCAÇÃO;1285431;20240802001275200;9622.1;2024-08-02;17071170000160;COOPERATIVA SERTANEJA CEARENSE - FAPE;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);9622.1;7752;9622.1;2024-08-05;5;1ªQuinzena;ago.;2024;Efetivada;17071170000160;17071170;0001;60;1;FAPE;02;20121025;00;4724500;0119999,0122900,0159801,1031700,1042200,1051100,1052000,1064300,1065101,1065103,1071600,1091101,4623199,4631100,4633801,4637104,4721102,4789099,8211300;RUA;ROMEU MARTINS;446;;CENTRO;62700000;;;17071170000160;1355;2302800.0;Canindé;CANINDÉ;Sertão de Canindé;Sertão de Canindé;LOTE 32;CACTUS;Canindé;10.0;31.0;10.0;31.0;0.0;0.0;2.0;2.0;33.0;3.3;COOPERATIVA SERTANEJA CEARENSE FAPE;17071170000160.0;Processo Enviado;OCB;22/07/2027;06/02/2025 15:13:33;23/05/2025 10:54:40;294.0;42.0;97,62;17071170000160
6753;INSTITUTO DE ARTE, CULTURA, LAZER E EDUCAÇÃO;1285431;20240802001275100;12890.8;2024-08-02;17071170000160;COOPERATIVA SERTANEJA CEARENSE - FAPE;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);12890.8;7754;12890.8;2024-08-05;5;1ªQuinzena;ago.;2024;Efetivada;17071170000160;17071170;0001;60;1;FAPE;02;20121025;00;4724500;0119999,0122900,0159801,1031700,1042200,1051100,1052000,1064300,1065101,1065103,1071600,1091101,4623199,4631100,4633801,4637104,4721102,4789099,8211300;RUA;ROMEU MARTINS;446;;CENTRO;62700000;;;17071170000160;1355;2302800.0;Canindé;CANINDÉ;Sertão de Canindé;Sertão de Canindé;LOTE 32;CACTUS;Canindé;10.0;31.0;10.0;31.0;0.0;0.0;2.0;2.0;33.0;3.3;COOPERATIVA SERTANEJA CEARENSE FAPE;17071170000160.0;Processo Enviado;OCB;22/07/2027;06/02/2025 15:13:33;23/05/2025 10:54:40;294.0;42.0;97,62;17071170000160
6809;INSTITUTO DE ARTE, CULTURA, LAZER E EDUCAÇÃO;1285431;20240830001289400;12153.2;2024-08-30;17071170000160;COOPERATIVA SERTANEJA CEARENSE - FAPE;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);12153.2;7837;12153.2;2024-09-02;2;1ªQuinzena;set.;2024;Efetivada;17071170000160;17071170;0001;60;1;FAPE;02;20121025;00;4724500;0119999,0122900,0159801,1031700,1042200,1051100,1052000,1064300,1065101,1065103,1071600,1091101,4623199,4631100,4633801,4637104,4721102,4789099,8211300;RUA;ROMEU MARTINS;446;;CENTRO;62700000;;;17071170000160;1355;2302800.0;Canindé;CANINDÉ;Sertão de Canindé;Sertão de Canindé;LOTE 32;CACTUS;Canindé;10.0;31.0;10.0;31.0;0.0;0.0;2.0;2.0;33.0;3.3;COOPERATIVA SERTANEJA CEARENSE FAPE;17071170000160.0;Processo Enviado;OCB;22/07/2027;06/02/2025 15:13:33;23/05/2025 10:54:40;294.0;42.0;97,62;17071170000160
6810;INSTITUTO DE ARTE, CULTURA, LAZER E EDUCAÇÃO;1285431;20240830001289400;9131.4;2024-08-30;17071170000160;COOPERATIVA SERTANEJA CEARENSE - FAPE;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);9131.4;7835;9131.4;2024-09-02;2;1ªQuinzena;set.;2024;Efetivada;17071170000160;17071170;0001;60;1;FAPE;02;20121025;00;4724500;0119999,0122900,0159801,1031700,1042200,1051100,1052000,1064300,1065101,1065103,1071600,1091101,4623199,4631100,4633801,4637104,4721102,4789099,8211300;RUA;ROMEU MARTINS;446;;CENTRO;62700000;;;17071170000160;1355;2302800.0;Canindé;CANINDÉ;Sertão de Canindé;Sertão de Canindé;LOTE 32;CACTUS;Canindé;10.0;31.0;10.0;31.0;0.0;0.0;2.0;2.0;33.0;3.3;COOPERATIVA SERTANEJA CEARENSE FAPE;17071170000160.0;Processo Enviado;OCB;22/07/2027;06/02/2025 15:13:33;23/05/2025 10:54:40;294.0;42.0;97,62;17071170000160
6811;INSTITUTO DE ARTE, CULTURA, LAZER E EDUCAÇÃO;1285431;20240830001289400;6087.6;2024-08-30;17071170000160;COOPERATIVA SERTANEJA CEARENSE - FAPE;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);6087.6;7838;6087.6;2024-09-02;2;1ªQuinzena;set.;2024;Efetivada;17071170000160;17071170;0001;60;1;FAPE;02;20121025;00;4724500;0119999,0122900,0159801,1031700,1042200,1051100,1052000,1064300,1065101,1065103,1071600,1091101,4623199,4631100,4633801,4637104,4721102,4789099,8211300;RUA;ROMEU MARTINS;446;;CENTRO;62700000;;;17071170000160;1355;2302800.0;Canindé;CANINDÉ;Sertão de Canindé;Sertão de Canindé;LOTE 32;CACTUS;Canindé;10.0;31.0;10.0;31.0;0.0;0.0;2.0;2.0;33.0;3.3;COOPERATIVA SERTANEJA CEARENSE FAPE;17071170000160.0;Processo Enviado;OCB;22/07/2027;06/02/2025 15:13:33;23/05/2025 10:54:40;294.0;42.0;97,62;17071170000160
6818;INSTITUTO DE ARTE, CULTURA, LAZER E EDUCAÇÃO;1285431;20240905001292800;4117.0;2024-09-05;17071170000160;COOPERATIVA SERTANEJA CEARENSE - FAPE;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);4117.0;7887;4117.0;2024-09-06;6;1ªQuinzena;set.;2024;Efetivada;17071170000160;17071170;0001;60;1;FAPE;02;20121025;00;4724500;0119999,0122900,0159801,1031700,1042200,1051100,1052000,1064300,1065101,1065103,1071600,1091101,4623199,4631100,4633801,4637104,4721102,4789099,8211300;RUA;ROMEU MARTINS;446;;CENTRO;62700000;;;17071170000160;1355;2302800.0;Canindé;CANINDÉ;Sertão de Canindé;Sertão de Canindé;LOTE 32;CACTUS;Canindé;10.0;31.0;10.0;31.0;0.0;0.0;2.0;2.0;33.0;3.3;COOPERATIVA SERTANEJA CEARENSE FAPE;17071170000160.0;Processo Enviado;OCB;22/07/2027;06/02/2025 15:13:33;23/05/2025 10:54:40;294.0;42.0;97,62;17071170000160
6819;INSTITUTO DE ARTE, CULTURA, LAZER E EDUCAÇÃO;1285431;20240905001292800;17440.0;2024-09-05;17071170000160;COOPERATIVA SERTANEJA CEARENSE - FAPE;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);17440.0;7888;17440.0;2024-09-06;6;1ªQuinzena;set.;2024;Efetivada;17071170000160;17071170;0001;60;1;FAPE;02;20121025;00;4724500;0119999,0122900,0159801,1031700,1042200,1051100,1052000,1064300,1065101,1065103,1071600,1091101,4623199,4631100,4633801,4637104,4721102,4789099,8211300;RUA;ROMEU MARTINS;446;;CENTRO;62700000;;;17071170000160;1355;2302800.0;Canindé;CANINDÉ;Sertão de Canindé;Sertão de Canindé;LOTE 32;CACTUS;Canindé;10.0;31.0;10.0;31.0;0.0;0.0;2.0;2.0;33.0;3.3;COOPERATIVA SERTANEJA CEARENSE FAPE;17071170000160.0;Processo Enviado;OCB;22/07/2027;06/02/2025 15:13:33;23/05/2025 10:54:40;294.0;42.0;97,62;17071170000160
6820;INSTITUTO DE ARTE, CULTURA, LAZER E EDUCAÇÃO;1285431;20240905001292800;2970.0;2024-09-05;17071170000160;COOPERATIVA SERTANEJA CEARENSE - FAPE;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);2970.0;7886;2970.0;2024-09-06;6;1ªQuinzena;set.;2024;Efetivada;17071170000160;17071170;0001;60;1;FAPE;02;20121025;00;4724500;0119999,0122900,0159801,1031700,1042200,1051100,1052000,1064300,1065101,1065103,1071600,1091101,4623199,4631100,4633801,4637104,4721102,4789099,8211300;RUA;ROMEU MARTINS;446;;CENTRO;62700000;;;17071170000160;1355;2302800.0;Canindé;CANINDÉ;Sertão de Canindé;Sertão de Canindé;LOTE 32;CACTUS;Canindé;10.0;31.0;10.0;31.0;0.0;0.0;2.0;2.0;33.0;3.3;COOPERATIVA SERTANEJA CEARENSE FAPE;17071170000160.0;Processo Enviado;OCB;22/07/2027;06/02/2025 15:13:33;23/05/2025 10:54:40;294.0;42.0;97,62;17071170000160
6845;INSTITUTO DE ARTE, CULTURA, LAZER E EDUCAÇÃO;1285431;20241003001306800;12954.0;2024-10-03;17071170000160;COOPERATIVA SERTANEJA CEARENSE - FAPE;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);12954.0;7949;12954.0;2024-10-04;4;1ªQuinzena;out.;2024;Efetivada;17071170000160;17071170;0001;60;1;FAPE;02;20121025;00;4724500;0119999,0122900,0159801,1031700,1042200,1051100,1052000,1064300,1065101,1065103,1071600,1091101,4623199,4631100,4633801,4637104,4721102,4789099,8211300;RUA;ROMEU MARTINS;446;;CENTRO;62700000;;;17071170000160;1355;2302800.0;Canindé;CANINDÉ;Sertão de Canindé;Sertão de Canindé;LOTE 32;CACTUS;Canindé;10.0;31.0;10.0;31.0;0.0;0.0;2.0;2.0;33.0;3.3;COOPERATIVA SERTANEJA CEARENSE FAPE;17071170000160.0;Processo Enviado;OCB;22/07/2027;06/02/2025 15:13:33;23/05/2025 10:54:40;294.0;42.0;97,62;17071170000160
6849;INSTITUTO DE ARTE, CULTURA, LAZER E EDUCAÇÃO;1285431;20241004001307900;4773.05;2024-10-04;17071170000160;COOPERATIVA SERTANEJA CEARENSE - FAPE;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);4773.05;7989;4773.05;2024-10-07;7;1ªQuinzena;out.;2024;Efetivada;17071170000160;17071170;0001;60;1;FAPE;02;20121025;00;4724500;0119999,0122900,0159801,1031700,1042200,1051100,1052000,1064300,1065101,1065103,1071600,1091101,4623199,4631100,4633801,4637104,4721102,4789099,8211300;RUA;ROMEU MARTINS;446;;CENTRO;62700000;;;17071170000160;1355;2302800.0;Canindé;CANINDÉ;Sertão de Canindé;Sertão de Canindé;LOTE 32;CACTUS;Canindé;10.0;31.0;10.0;31.0;0.0;0.0;2.0;2.0;33.0;3.3;COOPERATIVA SERTANEJA CEARENSE FAPE;17071170000160.0;Processo Enviado;OCB;22/07/2027;06/02/2025 15:13:33;23/05/2025 10:54:40;294.0;42.0;97,62;17071170000160
6850;INSTITUTO DE ARTE, CULTURA, LAZER E EDUCAÇÃO;1285431;20241004001307900;9903.05;2024-10-04;17071170000160;COOPERATIVA SERTANEJA CEARENSE - FAPE;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);9903.05;7990;9903.05;2024-10-07;7;1ªQuinzena;out.;2024;Efetivada;17071170000160;17071170;0001;60;1;FAPE;02;20121025;00;4724500;0119999,0122900,0159801,1031700,1042200,1051100,1052000,1064300,1065101,1065103,1071600,1091101,4623199,4631100,4633801,4637104,4721102,4789099,8211300;RUA;ROMEU MARTINS;446;;CENTRO;62700000;;;17071170000160;1355;2302800.0;Canindé;CANINDÉ;Sertão de Canindé;Sertão de Canindé;LOTE 32;CACTUS;Canindé;10.0;31.0;10.0;31.0;0.0;0.0;2.0;2.0;33.0;3.3;COOPERATIVA SERTANEJA CEARENSE FAPE;17071170000160.0;Processo Enviado;OCB;22/07/2027;06/02/2025 15:13:33;23/05/2025 10:54:40;294.0;42.0;97,62;17071170000160
6851;INSTITUTO DE ARTE, CULTURA, LAZER E EDUCAÇÃO;1285431;20241004001307900;7485.5;2024-10-04;17071170000160;COOPERATIVA SERTANEJA CEARENSE - FAPE;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);7485.5;7987;7485.5;2024-10-07;7;1ªQuinzena;out.;2024;Efetivada;17071170000160;17071170;0001;60;1;FAPE;02;20121025;00;4724500;0119999,0122900,0159801,1031700,1042200,1051100,1052000,1064300,1065101,1065103,1071600,1091101,4623199,4631100,4633801,4637104,4721102,4789099,8211300;RUA;ROMEU MARTINS;446;;CENTRO;62700000;;;17071170000160;1355;2302800.0;Canindé;CANINDÉ;Sertão de Canindé;Sertão de Canindé;LOTE 32;CACTUS;Canindé;10.0;31.0;10.0;31.0;0.0;0.0;2.0;2.0;33.0;3.3;COOPERATIVA SERTANEJA CEARENSE FAPE;17071170000160.0;Processo Enviado;OCB;22/07/2027;06/02/2025 15:13:33;23/05/2025 10:54:40;294.0;42.0;97,62;17071170000160
6852;INSTITUTO DE ARTE, CULTURA, LAZER E EDUCAÇÃO;1285431;20241004001307900;4951.9;2024-10-04;17071170000160;COOPERATIVA SERTANEJA CEARENSE - FAPE;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);4951.9;7988;4951.9;2024-10-07;7;1ªQuinzena;out.;2024;Efetivada;17071170000160;17071170;0001;60;1;FAPE;02;20121025;00;4724500;0119999,0122900,0159801,1031700,1042200,1051100,1052000,1064300,1065101,1065103,1071600,1091101,4623199,4631100,4633801,4637104,4721102,4789099,8211300;RUA;ROMEU MARTINS;446;;CENTRO;62700000;;;17071170000160;1355;2302800.0;Canindé;CANINDÉ;Sertão de Canindé;Sertão de Canindé;LOTE 32;CACTUS;Canindé;10.0;31.0;10.0;31.0;0.0;0.0;2.0;2.0;33.0;3.3;COOPERATIVA SERTANEJA CEARENSE FAPE;17071170000160.0;Processo Enviado;OCB;22/07/2027;06/02/2025 15:13:33;23/05/2025 10:54:40;294.0;42.0;97,62;17071170000160
6853;INSTITUTO DE ARTE, CULTURA, LAZER E EDUCAÇÃO;1285431;20241004001307900;6889.9;2024-10-04;17071170000160;COOPERATIVA SERTANEJA CEARENSE - FAPE;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);6889.9;7986;6889.9;2024-10-07;7;1ªQuinzena;out.;2024;Efetivada;17071170000160;17071170;0001;60;1;FAPE;02;20121025;00;4724500;0119999,0122900,0159801,1031700,1042200,1051100,1052000,1064300,1065101,1065103,1071600,1091101,4623199,4631100,4633801,4637104,4721102,4789099,8211300;RUA;ROMEU MARTINS;446;;CENTRO;62700000;;;17071170000160;1355;2302800.0;Canindé;CANINDÉ;Sertão de Canindé;Sertão de Canindé;LOTE 32;CACTUS;Canindé;10.0;31.0;10.0;31.0;0.0;0.0;2.0;2.0;33.0;3.3;COOPERATIVA SERTANEJA CEARENSE FAPE;17071170000160.0;Processo Enviado;OCB;22/07/2027;06/02/2025 15:13:33;23/05/2025 10:54:40;294.0;42.0;97,62;17071170000160
6854;INSTITUTO DE ARTE, CULTURA, LAZER E EDUCAÇÃO;1285431;20241004001307900;9183.75;2024-10-04;17071170000160;COOPERATIVA SERTANEJA CEARENSE - FAPE;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);9183.75;7985;9183.75;2024-10-07;7;1ªQuinzena;out.;2024;Efetivada;17071170000160;17071170;0001;60;1;FAPE;02;20121025;00;4724500;0119999,0122900,0159801,1031700,1042200,1051100,1052000,1064300,1065101,1065103,1071600,1091101,4623199,4631100,4633801,4637104,4721102,4789099,8211300;RUA;ROMEU MARTINS;446;;CENTRO;62700000;;;17071170000160;1355;2302800.0;Canindé;CANINDÉ;Sertão de Canindé;Sertão de Canindé;LOTE 32;CACTUS;Canindé;10.0;31.0;10.0;31.0;0.0;0.0;2.0;2.0;33.0;3.3;COOPERATIVA SERTANEJA CEARENSE FAPE;17071170000160.0;Processo Enviado;OCB;22/07/2027;06/02/2025 15:13:33;23/05/2025 10:54:40;294.0;42.0;97,62;17071170000160
6893;INSTITUTO DE ARTE, CULTURA, LAZER E EDUCAÇÃO;1285431;20241030001319600;32197.4;2024-10-30;17071170000160;COOPERATIVA SERTANEJA CEARENSE - FAPE;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);32197.4;8064;32197.4;2024-10-31;31;2ªQuinzena;out.;2024;Efetivada;17071170000160;17071170;0001;60;1;FAPE;02;20121025;00;4724500;0119999,0122900,0159801,1031700,1042200,1051100,1052000,1064300,1065101,1065103,1071600,1091101,4623199,4631100,4633801,4637104,4721102,4789099,8211300;RUA;ROMEU MARTINS;446;;CENTRO;62700000;;;17071170000160;1355;2302800.0;Canindé;CANINDÉ;Sertão de Canindé;Sertão de Canindé;LOTE 32;CACTUS;Canindé;10.0;31.0;10.0;31.0;0.0;0.0;2.0;2.0;33.0;3.3;COOPERATIVA SERTANEJA CEARENSE FAPE;17071170000160.0;Processo Enviado;OCB;22/07/2027;06/02/2025 15:13:33;23/05/2025 10:54:40;294.0;42.0;97,62;17071170000160
6894;INSTITUTO DE ARTE, CULTURA, LAZER E EDUCAÇÃO;1285431;20241030001319600;43510.6;2024-10-30;17071170000160;COOPERATIVA SERTANEJA CEARENSE - FAPE;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);43510.6;8065;43510.6;2024-10-31;31;2ªQuinzena;out.;2024;Efetivada;17071170000160;17071170;0001;60;1;FAPE;02;20121025;00;4724500;0119999,0122900,0159801,1031700,1042200,1051100,1052000,1064300,1065101,1065103,1071600,1091101,4623199,4631100,4633801,4637104,4721102,4789099,8211300;RUA;ROMEU MARTINS;446;;CENTRO;62700000;;;17071170000160;1355;2302800.0;Canindé;CANINDÉ;Sertão de Canindé;Sertão de Canindé;LOTE 32;CACTUS;Canindé;10.0;31.0;10.0;31.0;0.0;0.0;2.0;2.0;33.0;3.3;COOPERATIVA SERTANEJA CEARENSE FAPE;17071170000160.0;Processo Enviado;OCB;22/07/2027;06/02/2025 15:13:33;23/05/2025 10:54:40;294.0;42.0;97,62;17071170000160
6895;INSTITUTO DE ARTE, CULTURA, LAZER E EDUCAÇÃO;1285431;20241030001319700;19453.8;2024-10-30;17071170000160;COOPERATIVA SERTANEJA CEARENSE - FAPE;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);19453.8;8066;19453.8;2024-10-31;31;2ªQuinzena;out.;2024;Efetivada;17071170000160;17071170;0001;60;1;FAPE;02;20121025;00;4724500;0119999,0122900,0159801,1031700,1042200,1051100,1052000,1064300,1065101,1065103,1071600,1091101,4623199,4631100,4633801,4637104,4721102,4789099,8211300;RUA;ROMEU MARTINS;446;;CENTRO;62700000;;;17071170000160;1355;2302800.0;Canindé;CANINDÉ;Sertão de Canindé;Sertão de Canindé;LOTE 32;CACTUS;Canindé;10.0;31.0;10.0;31.0;0.0;0.0;2.0;2.0;33.0;3.3;COOPERATIVA SERTANEJA CEARENSE FAPE;17071170000160.0;Processo Enviado;OCB;22/07/2027;06/02/2025 15:13:33;23/05/2025 10:54:40;294.0;42.0;97,62;17071170000160
6896;INSTITUTO DE ARTE, CULTURA, LAZER E EDUCAÇÃO;1285431;20241030001319700;24643.6;2024-10-30;17071170000160;COOPERATIVA SERTANEJA CEARENSE - FAPE;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);24643.6;8068;24643.6;2024-10-31;31;2ªQuinzena;out.;2024;Efetivada;17071170000160;17071170;0001;60;1;FAPE;02;20121025;00;4724500;0119999,0122900,0159801,1031700,1042200,1051100,1052000,1064300,1065101,1065103,1071600,1091101,4623199,4631100,4633801,4637104,4721102,4789099,8211300;RUA;ROMEU MARTINS;446;;CENTRO;62700000;;;17071170000160;1355;2302800.0;Canindé;CANINDÉ;Sertão de Canindé;Sertão de Canindé;LOTE 32;CACTUS;Canindé;10.0;31.0;10.0;31.0;0.0;0.0;2.0;2.0;33.0;3.3;COOPERATIVA SERTANEJA CEARENSE FAPE;17071170000160.0;Processo Enviado;OCB;22/07/2027;06/02/2025 15:13:33;23/05/2025 10:54:40;294.0;42.0;97,62;17071170000160
6897;INSTITUTO DE ARTE, CULTURA, LAZER E EDUCAÇÃO;1285431;20241030001319700;64020.4;2024-10-30;17071170000160;COOPERATIVA SERTANEJA CEARENSE - FAPE;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);64020.4;8067;64020.4;2024-10-31;31;2ªQuinzena;out.;2024;Efetivada;17071170000160;17071170;0001;60;1;FAPE;02;20121025;00;4724500;0119999,0122900,0159801,1031700,1042200,1051100,1052000,1064300,1065101,1065103,1071600,1091101,4623199,4631100,4633801,4637104,4721102,4789099,8211300;RUA;ROMEU MARTINS;446;;CENTRO;62700000;;;17071170000160;1355;2302800.0;Canindé;CANINDÉ;Sertão de Canindé;Sertão de Canindé;LOTE 32;CACTUS;Canindé;10.0;31.0;10.0;31.0;0.0;0.0;2.0;2.0;33.0;3.3;COOPERATIVA SERTANEJA CEARENSE FAPE;17071170000160.0;Processo Enviado;OCB;22/07/2027;06/02/2025 15:13:33;23/05/2025 10:54:40;294.0;42.0;97,62;17071170000160
6898;INSTITUTO DE ARTE, CULTURA, LAZER E EDUCAÇÃO;1285431;20241030001319700;13046.0;2024-10-30;17071170000160;COOPERATIVA SERTANEJA CEARENSE - FAPE;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);13046.0;8069;13046.0;2024-10-31;31;2ªQuinzena;out.;2024;Efetivada;17071170000160;17071170;0001;60;1;FAPE;02;20121025;00;4724500;0119999,0122900,0159801,1031700,1042200,1051100,1052000,1064300,1065101,1065103,1071600,1091101,4623199,4631100,4633801,4637104,4721102,4789099,8211300;RUA;ROMEU MARTINS;446;;CENTRO;62700000;;;17071170000160;1355;2302800.0;Canindé;CANINDÉ;Sertão de Canindé;Sertão de Canindé;LOTE 32;CACTUS;Canindé;10.0;31.0;10.0;31.0;0.0;0.0;2.0;2.0;33.0;3.3;COOPERATIVA SERTANEJA CEARENSE FAPE;17071170000160.0;Processo Enviado;OCB;22/07/2027;06/02/2025 15:13:33;23/05/2025 10:54:40;294.0;42.0;97,62;17071170000160
