;Orgão;Instrumento;Nº OBT;Valor OBT;Data Emissão;CPF/CNPJ;Fornecedor;Tipo DL;Código Item;IPT;Valor DL;Nº DL;Valor Item;Data Pagamento;Dia;Quinzena;Mês;Ano;Situação OBT;CNPJ 14FILL;CNPJ BÁSICO;CNPJ ORDEM;CNPJ DV;IDENTIFICADOR MATRIZ/FILIAL;NOME FANTASIA;SITUAÇÃO CADASTRAL;DATA SITUAÇÃO CADASTRAL;MOTIVO SITUAÇÃO CADASTRAL;CNAE FISCAL PRINCIPAL;CNAE FISCAL SECUNDÁRIA;TIPO DE LOGRADOURO;LOGRADOURO;NÚMERO;COMPLEMENTO;BAIRRO;CEP;SITUAÇÃO ESPECIAL;DATA DA SITUAÇÃO ESPECIAL;CNPJ;codigo;Código do município (IBGE);Nome do município;mun_upp;Região de Planejamento;REGIÃO DE PLANEJAMENTO;Nº LOTE;UNIDADE GERENCIADORA;Município;NÚMERO DE COZINHAS POR MUNICÍPIO;N° COZINHAS TOTAL /LOTE;N° COZINHAS FUNCIONANDO;FUNCIONANDO (TOTAL/LOTE);AGUARDANDO AUTORIZAÇÃO PARA ABRIR  (SALDO 2023-2024);AGUARDANDO AUTORIZAÇÃO PARA ABRIR  (SALDO 2023-2024) TOTAL;NOVAS COZINHAS (2025);TOTAL DE COZINHA PARA ABRIR;TOTAL GERAL COZINHAS/LOTE;REFEIÇÕES /DIA
231;instituto antonio conselheiro de apoio, assessoria e pesquisa para o desenvolvimento humano;1284431;20240927001302900;494.0;2024-09-27;8107174000160;F V OLIVEIRA NOGUEIRA;Nota Fiscal;212;"Embalagens e Descartáveis  (marmita, colher e touca)
";494.0;13067;494.0;2024-09-30;30;2ªQuinzena;set.;2024;Efetivada;08107174000160;08107174;0001;60;1;;02;20060621;00;4711302;1091102,4721102,4721103,4721104,4722901,4723700,4724500,4742300,4751201,4753900,4755502,4755503,4761003,4763601,4763602,4772500,4782201,4789004,4789005,4930201;PRACA;ALCIDES BARREIRA;48;;CENTRO;63600000;;;08107174000160;1555;2312700.0;Senador Pompeu;SENADOR POMPEU;Sertão Central;Sertão Central;LOTE 31;IARTE;Senador Pompeu;9.0;29.0;9.0;29.0;0.0;0.0;2.0;2.0;31.0;3.1
232;instituto antonio conselheiro de apoio, assessoria e pesquisa para o desenvolvimento humano;1284431;20241004001308000;23615.49;2024-10-04;899037000101;POSTO DOTH LTDA;Nota Fiscal;121;"Deslocamento e Logística (combustiveis, locação de veiculos)
";23615.49;8295;23615.49;2024-10-07;7;1ªQuinzena;out.;2024;Efetivada;00899037000101;00899037;0001;01;1;POSTO DOTH;02;20051103;00;4731800;4520005,4520006,4530705,4732600,4784900;RUA;SEBASTIAO RIBEIRO DA SILVA;S/N;;CENTRO;63800000;;;00899037000101;1529;2311405.0;Quixeramobim;QUIXERAMOBIM;Sertão Central;Sertão Central;LOTE 30;CENTRO SOCIAL DOS MORADORES DO PARQUE SÃO JOSÉ;Quixeramobim;11.0;36.0;11.0;36.0;0.0;0.0;4.0;4.0;40.0;4.0
233;instituto antonio conselheiro de apoio, assessoria e pesquisa para o desenvolvimento humano;1284431;20241018001313800;6445.82;2024-10-18;8107174000160;F V OLIVEIRA NOGUEIRA;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);6445.82;13131;6445.82;2024-10-21;21;2ªQuinzena;out.;2024;Efetivada;08107174000160;08107174;0001;60;1;;02;20060621;00;4711302;1091102,4721102,4721103,4721104,4722901,4723700,4724500,4742300,4751201,4753900,4755502,4755503,4761003,4763601,4763602,4772500,4782201,4789004,4789005,4930201;PRACA;ALCIDES BARREIRA;48;;CENTRO;63600000;;;08107174000160;1555;2312700.0;Senador Pompeu;SENADOR POMPEU;Sertão Central;Sertão Central;LOTE 31;IARTE;Senador Pompeu;9.0;29.0;9.0;29.0;0.0;0.0;2.0;2.0;31.0;3.1
234;instituto antonio conselheiro de apoio, assessoria e pesquisa para o desenvolvimento humano;1284431;20241018001313800;226625.52;2024-10-18;8107174000160;F V OLIVEIRA NOGUEIRA;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);226625.52;13136;226625.52;2024-10-21;21;2ªQuinzena;out.;2024;Efetivada;08107174000160;08107174;0001;60;1;;02;20060621;00;4711302;1091102,4721102,4721103,4721104,4722901,4723700,4724500,4742300,4751201,4753900,4755502,4755503,4761003,4763601,4763602,4772500,4782201,4789004,4789005,4930201;PRACA;ALCIDES BARREIRA;48;;CENTRO;63600000;;;08107174000160;1555;2312700.0;Senador Pompeu;SENADOR POMPEU;Sertão Central;Sertão Central;LOTE 31;IARTE;Senador Pompeu;9.0;29.0;9.0;29.0;0.0;0.0;2.0;2.0;31.0;3.1
235;instituto antonio conselheiro de apoio, assessoria e pesquisa para o desenvolvimento humano;1284431;20241018001313800;79997.8;2024-10-18;8107174000160;F V OLIVEIRA NOGUEIRA;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);79997.8;13132;79997.8;2024-10-21;21;2ªQuinzena;out.;2024;Efetivada;08107174000160;08107174;0001;60;1;;02;20060621;00;4711302;1091102,4721102,4721103,4721104,4722901,4723700,4724500,4742300,4751201,4753900,4755502,4755503,4761003,4763601,4763602,4772500,4782201,4789004,4789005,4930201;PRACA;ALCIDES BARREIRA;48;;CENTRO;63600000;;;08107174000160;1555;2312700.0;Senador Pompeu;SENADOR POMPEU;Sertão Central;Sertão Central;LOTE 31;IARTE;Senador Pompeu;9.0;29.0;9.0;29.0;0.0;0.0;2.0;2.0;31.0;3.1
236;instituto antonio conselheiro de apoio, assessoria e pesquisa para o desenvolvimento humano;1284431;20241018001313800;897.0;2024-10-18;8107174000160;F V OLIVEIRA NOGUEIRA;Nota Fiscal;212;"Embalagens e Descartáveis  (marmita, colher e touca)
";897.0;13133;897.0;2024-10-21;21;2ªQuinzena;out.;2024;Efetivada;08107174000160;08107174;0001;60;1;;02;20060621;00;4711302;1091102,4721102,4721103,4721104,4722901,4723700,4724500,4742300,4751201,4753900,4755502,4755503,4761003,4763601,4763602,4772500,4782201,4789004,4789005,4930201;PRACA;ALCIDES BARREIRA;48;;CENTRO;63600000;;;08107174000160;1555;2312700.0;Senador Pompeu;SENADOR POMPEU;Sertão Central;Sertão Central;LOTE 31;IARTE;Senador Pompeu;9.0;29.0;9.0;29.0;0.0;0.0;2.0;2.0;31.0;3.1
237;instituto antonio conselheiro de apoio, assessoria e pesquisa para o desenvolvimento humano;1284431;20241018001313800;10350.0;2024-10-18;8107174000160;F V OLIVEIRA NOGUEIRA;Nota Fiscal;212;"Embalagens e Descartáveis  (marmita, colher e touca)
";10350.0;13134;10350.0;2024-10-21;21;2ªQuinzena;out.;2024;Efetivada;08107174000160;08107174;0001;60;1;;02;20060621;00;4711302;1091102,4721102,4721103,4721104,4722901,4723700,4724500,4742300,4751201,4753900,4755502,4755503,4761003,4763601,4763602,4772500,4782201,4789004,4789005,4930201;PRACA;ALCIDES BARREIRA;48;;CENTRO;63600000;;;08107174000160;1555;2312700.0;Senador Pompeu;SENADOR POMPEU;Sertão Central;Sertão Central;LOTE 31;IARTE;Senador Pompeu;9.0;29.0;9.0;29.0;0.0;0.0;2.0;2.0;31.0;3.1
238;instituto antonio conselheiro de apoio, assessoria e pesquisa para o desenvolvimento humano;1284431;20241018001313800;28773.0;2024-10-18;8107174000160;F V OLIVEIRA NOGUEIRA;Nota Fiscal;212;"Embalagens e Descartáveis  (marmita, colher e touca)
";28773.0;13137;28773.0;2024-10-21;21;2ªQuinzena;out.;2024;Efetivada;08107174000160;08107174;0001;60;1;;02;20060621;00;4711302;1091102,4721102,4721103,4721104,4722901,4723700,4724500,4742300,4751201,4753900,4755502,4755503,4761003,4763601,4763602,4772500,4782201,4789004,4789005,4930201;PRACA;ALCIDES BARREIRA;48;;CENTRO;63600000;;;08107174000160;1555;2312700.0;Senador Pompeu;SENADOR POMPEU;Sertão Central;Sertão Central;LOTE 31;IARTE;Senador Pompeu;9.0;29.0;9.0;29.0;0.0;0.0;2.0;2.0;31.0;3.1
239;instituto antonio conselheiro de apoio, assessoria e pesquisa para o desenvolvimento humano;1284431;20241018001313900;27542.16;2024-10-18;20968028000124;M J DE QUEIROZ NOGUEIRA MERCEARIA ME;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);27542.16;4514;27542.16;2024-10-21;21;2ªQuinzena;out.;2024;Efetivada;20968028000124;20968028;0001;24;1;;02;20140903;00;4712100;4721102,5611203;RUA;DONA ADELIA ALBUQUERQUE;401;;SALVIANO CARLOS;63800000;;;20968028000124;1529;2311405.0;Quixeramobim;QUIXERAMOBIM;Sertão Central;Sertão Central;LOTE 30;CENTRO SOCIAL DOS MORADORES DO PARQUE SÃO JOSÉ;Quixeramobim;11.0;36.0;11.0;36.0;0.0;0.0;4.0;4.0;40.0;4.0
240;instituto antonio conselheiro de apoio, assessoria e pesquisa para o desenvolvimento humano;1284431;20241018001313900;447818.68;2024-10-18;20968028000124;M J DE QUEIROZ NOGUEIRA MERCEARIA ME;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);447818.68;4513;447818.68;2024-10-21;21;2ªQuinzena;out.;2024;Efetivada;20968028000124;20968028;0001;24;1;;02;20140903;00;4712100;4721102,5611203;RUA;DONA ADELIA ALBUQUERQUE;401;;SALVIANO CARLOS;63800000;;;20968028000124;1529;2311405.0;Quixeramobim;QUIXERAMOBIM;Sertão Central;Sertão Central;LOTE 30;CENTRO SOCIAL DOS MORADORES DO PARQUE SÃO JOSÉ;Quixeramobim;11.0;36.0;11.0;36.0;0.0;0.0;4.0;4.0;40.0;4.0
241;instituto antonio conselheiro de apoio, assessoria e pesquisa para o desenvolvimento humano;1284431;20241018001313900;1683.9;2024-10-18;20968028000124;M J DE QUEIROZ NOGUEIRA MERCEARIA ME;Nota Fiscal;213;"Matérial de Higienização e Limpeza 
";1683.9;4515;1683.9;2024-10-21;21;2ªQuinzena;out.;2024;Efetivada;20968028000124;20968028;0001;24;1;;02;20140903;00;4712100;4721102,5611203;RUA;DONA ADELIA ALBUQUERQUE;401;;SALVIANO CARLOS;63800000;;;20968028000124;1529;2311405.0;Quixeramobim;QUIXERAMOBIM;Sertão Central;Sertão Central;LOTE 30;CENTRO SOCIAL DOS MORADORES DO PARQUE SÃO JOSÉ;Quixeramobim;11.0;36.0;11.0;36.0;0.0;0.0;4.0;4.0;40.0;4.0
242;instituto antonio conselheiro de apoio, assessoria e pesquisa para o desenvolvimento humano;1284431;20241018001313900;62483.4;2024-10-18;20968028000124;M J DE QUEIROZ NOGUEIRA MERCEARIA ME;Nota Fiscal;212;"Embalagens e Descartáveis  (marmita, colher e touca)
";62483.4;4516;62483.4;2024-10-21;21;2ªQuinzena;out.;2024;Efetivada;20968028000124;20968028;0001;24;1;;02;20140903;00;4712100;4721102,5611203;RUA;DONA ADELIA ALBUQUERQUE;401;;SALVIANO CARLOS;63800000;;;20968028000124;1529;2311405.0;Quixeramobim;QUIXERAMOBIM;Sertão Central;Sertão Central;LOTE 30;CENTRO SOCIAL DOS MORADORES DO PARQUE SÃO JOSÉ;Quixeramobim;11.0;36.0;11.0;36.0;0.0;0.0;4.0;4.0;40.0;4.0
243;instituto antonio conselheiro de apoio, assessoria e pesquisa para o desenvolvimento humano;1284431;20241021001314100;2956.98;2024-10-21;20968028000124;M J DE QUEIROZ NOGUEIRA MERCEARIA ME;Nota Fiscal;213;"Matérial de Higienização e Limpeza 
";2956.98;4529;2956.98;2024-10-22;22;2ªQuinzena;out.;2024;Efetivada;20968028000124;20968028;0001;24;1;;02;20140903;00;4712100;4721102,5611203;RUA;DONA ADELIA ALBUQUERQUE;401;;SALVIANO CARLOS;63800000;;;20968028000124;1529;2311405.0;Quixeramobim;QUIXERAMOBIM;Sertão Central;Sertão Central;LOTE 30;CENTRO SOCIAL DOS MORADORES DO PARQUE SÃO JOSÉ;Quixeramobim;11.0;36.0;11.0;36.0;0.0;0.0;4.0;4.0;40.0;4.0
244;instituto antonio conselheiro de apoio, assessoria e pesquisa para o desenvolvimento humano;1284431;20241029001318000;1169.26;2024-10-29;8107174000160;F V OLIVEIRA NOGUEIRA;Nota Fiscal;213;"Matérial de Higienização e Limpeza 
";1169.26;13178;1169.26;2024-10-30;30;2ªQuinzena;out.;2024;Efetivada;08107174000160;08107174;0001;60;1;;02;20060621;00;4711302;1091102,4721102,4721103,4721104,4722901,4723700,4724500,4742300,4751201,4753900,4755502,4755503,4761003,4763601,4763602,4772500,4782201,4789004,4789005,4930201;PRACA;ALCIDES BARREIRA;48;;CENTRO;63600000;;;08107174000160;1555;2312700.0;Senador Pompeu;SENADOR POMPEU;Sertão Central;Sertão Central;LOTE 31;IARTE;Senador Pompeu;9.0;29.0;9.0;29.0;0.0;0.0;2.0;2.0;31.0;3.1
245;instituto antonio conselheiro de apoio, assessoria e pesquisa para o desenvolvimento humano;1284431;20241029001318000;16905.0;2024-10-29;8107174000160;F V OLIVEIRA NOGUEIRA;Nota Fiscal;212;"Embalagens e Descartáveis  (marmita, colher e touca)
";16905.0;13179;16905.0;2024-10-30;30;2ªQuinzena;out.;2024;Efetivada;08107174000160;08107174;0001;60;1;;02;20060621;00;4711302;1091102,4721102,4721103,4721104,4722901,4723700,4724500,4742300,4751201,4753900,4755502,4755503,4761003,4763601,4763602,4772500,4782201,4789004,4789005,4930201;PRACA;ALCIDES BARREIRA;48;;CENTRO;63600000;;;08107174000160;1555;2312700.0;Senador Pompeu;SENADOR POMPEU;Sertão Central;Sertão Central;LOTE 31;IARTE;Senador Pompeu;9.0;29.0;9.0;29.0;0.0;0.0;2.0;2.0;31.0;3.1
246;instituto antonio conselheiro de apoio, assessoria e pesquisa para o desenvolvimento humano;1284431;20241029001318000;339.93;2024-10-29;8107174000160;F V OLIVEIRA NOGUEIRA;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);339.93;13180;339.93;2024-10-30;30;2ªQuinzena;out.;2024;Efetivada;08107174000160;08107174;0001;60;1;;02;20060621;00;4711302;1091102,4721102,4721103,4721104,4722901,4723700,4724500,4742300,4751201,4753900,4755502,4755503,4761003,4763601,4763602,4772500,4782201,4789004,4789005,4930201;PRACA;ALCIDES BARREIRA;48;;CENTRO;63600000;;;08107174000160;1555;2312700.0;Senador Pompeu;SENADOR POMPEU;Sertão Central;Sertão Central;LOTE 31;IARTE;Senador Pompeu;9.0;29.0;9.0;29.0;0.0;0.0;2.0;2.0;31.0;3.1
247;instituto antonio conselheiro de apoio, assessoria e pesquisa para o desenvolvimento humano;1284431;20241029001318100;132512.34;2024-10-29;8107174000160;F V OLIVEIRA NOGUEIRA;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);132512.34;13176;132512.34;2024-10-30;30;2ªQuinzena;out.;2024;Efetivada;08107174000160;08107174;0001;60;1;;02;20060621;00;4711302;1091102,4721102,4721103,4721104,4722901,4723700,4724500,4742300,4751201,4753900,4755502,4755503,4761003,4763601,4763602,4772500,4782201,4789004,4789005,4930201;PRACA;ALCIDES BARREIRA;48;;CENTRO;63600000;;;08107174000160;1555;2312700.0;Senador Pompeu;SENADOR POMPEU;Sertão Central;Sertão Central;LOTE 31;IARTE;Senador Pompeu;9.0;29.0;9.0;29.0;0.0;0.0;2.0;2.0;31.0;3.1
248;instituto antonio conselheiro de apoio, assessoria e pesquisa para o desenvolvimento humano;1284431;20241030001319200;84500.0;2024-10-30;7453545000100;MT MARTINS BATISTA LTDA;Nota Fiscal;122;"Serviço de preparo de alimento
";84500.0;821;84500.0;2024-10-31;31;2ªQuinzena;out.;2024;Efetivada;07453545000100;07453545;0001;00;1;R MARTINS COMERCIO E SERVICOS;02;20210622;00;4761003;1412602,1413402,1811301,1812100,1813001,1821100,1822901,1830001,2399199,3600602,4322302,4330404,4399104,4511101,4511102,4520001,4530703,4530705,4712100,4713004,4721102,4721103,4721104,4722901,4723700,4724500,4729601,4732600,4741500,4742300,4743100,4744001,4744003,4751201,4752100,4753900,4754701,4754703,4755501,4755503,4756300,4757100,4759801,4761001,4762800,4763601,4763602,4772500,4773300,4774100,4781400,4782201,4783101,4785701,4789001,4789005,4789007,4923002,4924800,4929902,5510801,5611201,5620101,5620102,5819100,6209100,6311900,6920601,7020400,7311400,7319003,7319004,7711000,7719599,7739003,7739099,8211300,8219901,8219999,8230001,8230002,8599604,9319101,9511800,9512600,9529105;RUA;RAIMUNDO ALCOFORADO;620;;ALTO GUARAMIRANGA;62700000;;;07453545000100;1355;2302800.0;Canindé;CANINDÉ;Sertão de Canindé;Sertão de Canindé;LOTE 32;CACTUS;Canindé;10.0;31.0;10.0;31.0;0.0;0.0;2.0;2.0;33.0;3.3
249;instituto antonio conselheiro de apoio, assessoria e pesquisa para o desenvolvimento humano;1284431;20241106001324400;74058.52;2024-11-06;8107174000160;F V OLIVEIRA NOGUEIRA;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);74058.52;13210;74058.52;2024-11-07;7;1ªQuinzena;nov.;2024;Efetivada;08107174000160;08107174;0001;60;1;;02;20060621;00;4711302;1091102,4721102,4721103,4721104,4722901,4723700,4724500,4742300,4751201,4753900,4755502,4755503,4761003,4763601,4763602,4772500,4782201,4789004,4789005,4930201;PRACA;ALCIDES BARREIRA;48;;CENTRO;63600000;;;08107174000160;1555;2312700.0;Senador Pompeu;SENADOR POMPEU;Sertão Central;Sertão Central;LOTE 31;IARTE;Senador Pompeu;9.0;29.0;9.0;29.0;0.0;0.0;2.0;2.0;31.0;3.1
250;instituto antonio conselheiro de apoio, assessoria e pesquisa para o desenvolvimento humano;1284431;20241106001324400;9384.0;2024-11-06;8107174000160;F V OLIVEIRA NOGUEIRA;Nota Fiscal;212;"Embalagens e Descartáveis  (marmita, colher e touca)
";9384.0;13213;9384.0;2024-11-07;7;1ªQuinzena;nov.;2024;Efetivada;08107174000160;08107174;0001;60;1;;02;20060621;00;4711302;1091102,4721102,4721103,4721104,4722901,4723700,4724500,4742300,4751201,4753900,4755502,4755503,4761003,4763601,4763602,4772500,4782201,4789004,4789005,4930201;PRACA;ALCIDES BARREIRA;48;;CENTRO;63600000;;;08107174000160;1555;2312700.0;Senador Pompeu;SENADOR POMPEU;Sertão Central;Sertão Central;LOTE 31;IARTE;Senador Pompeu;9.0;29.0;9.0;29.0;0.0;0.0;2.0;2.0;31.0;3.1
251;instituto antonio conselheiro de apoio, assessoria e pesquisa para o desenvolvimento humano;1284431;20241106001324400;615.4;2024-11-06;8107174000160;F V OLIVEIRA NOGUEIRA;Nota Fiscal;213;"Matérial de Higienização e Limpeza 
";615.4;13211;615.4;2024-11-07;7;1ªQuinzena;nov.;2024;Efetivada;08107174000160;08107174;0001;60;1;;02;20060621;00;4711302;1091102,4721102,4721103,4721104,4722901,4723700,4724500,4742300,4751201,4753900,4755502,4755503,4761003,4763601,4763602,4772500,4782201,4789004,4789005,4930201;PRACA;ALCIDES BARREIRA;48;;CENTRO;63600000;;;08107174000160;1555;2312700.0;Senador Pompeu;SENADOR POMPEU;Sertão Central;Sertão Central;LOTE 31;IARTE;Senador Pompeu;9.0;29.0;9.0;29.0;0.0;0.0;2.0;2.0;31.0;3.1
252;instituto antonio conselheiro de apoio, assessoria e pesquisa para o desenvolvimento humano;1284431;20241113001327400;66876.34;2024-11-13;20968028000124;M J DE QUEIROZ NOGUEIRA MERCEARIA ME;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);247626.34;4648;247626.34;2024-11-14;14;1ªQuinzena;nov.;2024;Efetivada;20968028000124;20968028;0001;24;1;;02;20140903;00;4712100;4721102,5611203;RUA;DONA ADELIA ALBUQUERQUE;401;;SALVIANO CARLOS;63800000;;;20968028000124;1529;2311405.0;Quixeramobim;QUIXERAMOBIM;Sertão Central;Sertão Central;LOTE 30;CENTRO SOCIAL DOS MORADORES DO PARQUE SÃO JOSÉ;Quixeramobim;11.0;36.0;11.0;36.0;0.0;0.0;4.0;4.0;40.0;4.0
253;instituto antonio conselheiro de apoio, assessoria e pesquisa para o desenvolvimento humano;1284431;20241106001324600;180750.0;2024-11-06;20968028000124;M J DE QUEIROZ NOGUEIRA MERCEARIA ME;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);247626.34;4648;247626.34;2024-11-07;7;1ªQuinzena;nov.;2024;Efetivada;20968028000124;20968028;0001;24;1;;02;20140903;00;4712100;4721102,5611203;RUA;DONA ADELIA ALBUQUERQUE;401;;SALVIANO CARLOS;63800000;;;20968028000124;1529;2311405.0;Quixeramobim;QUIXERAMOBIM;Sertão Central;Sertão Central;LOTE 30;CENTRO SOCIAL DOS MORADORES DO PARQUE SÃO JOSÉ;Quixeramobim;11.0;36.0;11.0;36.0;0.0;0.0;4.0;4.0;40.0;4.0
254;instituto antonio conselheiro de apoio, assessoria e pesquisa para o desenvolvimento humano;1284431;20241107001324900;8819.04;2024-11-07;899037000101;POSTO DOTH LTDA;Nota Fiscal;121;"Deslocamento e Logística (combustiveis, locação de veiculos)
";8819.04;8447;8819.04;2024-11-08;8;1ªQuinzena;nov.;2024;Efetivada;00899037000101;00899037;0001;01;1;POSTO DOTH;02;20051103;00;4731800;4520005,4520006,4530705,4732600,4784900;RUA;SEBASTIAO RIBEIRO DA SILVA;S/N;;CENTRO;63800000;;;00899037000101;1529;2311405.0;Quixeramobim;QUIXERAMOBIM;Sertão Central;Sertão Central;LOTE 30;CENTRO SOCIAL DOS MORADORES DO PARQUE SÃO JOSÉ;Quixeramobim;11.0;36.0;11.0;36.0;0.0;0.0;4.0;4.0;40.0;4.0
255;instituto antonio conselheiro de apoio, assessoria e pesquisa para o desenvolvimento humano;1284431;20241113001327400;39102.0;2024-11-13;20968028000124;M J DE QUEIROZ NOGUEIRA MERCEARIA ME;Nota Fiscal;212;"Embalagens e Descartáveis  (marmita, colher e touca)
";39102.0;4646;39102.0;2024-11-14;14;1ªQuinzena;nov.;2024;Efetivada;20968028000124;20968028;0001;24;1;;02;20140903;00;4712100;4721102,5611203;RUA;DONA ADELIA ALBUQUERQUE;401;;SALVIANO CARLOS;63800000;;;20968028000124;1529;2311405.0;Quixeramobim;QUIXERAMOBIM;Sertão Central;Sertão Central;LOTE 30;CENTRO SOCIAL DOS MORADORES DO PARQUE SÃO JOSÉ;Quixeramobim;11.0;36.0;11.0;36.0;0.0;0.0;4.0;4.0;40.0;4.0
256;instituto antonio conselheiro de apoio, assessoria e pesquisa para o desenvolvimento humano;1284431;20241113001327500;2964.16;2024-11-13;20968028000124;M J DE QUEIROZ NOGUEIRA MERCEARIA ME;Nota Fiscal;213;"Matérial de Higienização e Limpeza 
";2964.16;4647;2964.16;2024-11-14;14;1ªQuinzena;nov.;2024;Efetivada;20968028000124;20968028;0001;24;1;;02;20140903;00;4712100;4721102,5611203;RUA;DONA ADELIA ALBUQUERQUE;401;;SALVIANO CARLOS;63800000;;;20968028000124;1529;2311405.0;Quixeramobim;QUIXERAMOBIM;Sertão Central;Sertão Central;LOTE 30;CENTRO SOCIAL DOS MORADORES DO PARQUE SÃO JOSÉ;Quixeramobim;11.0;36.0;11.0;36.0;0.0;0.0;4.0;4.0;40.0;4.0
257;instituto antonio conselheiro de apoio, assessoria e pesquisa para o desenvolvimento humano;1284431;20241113001327500;24183.36;2024-11-13;20968028000124;M J DE QUEIROZ NOGUEIRA MERCEARIA ME;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);24183.36;4650;24183.36;2024-11-14;14;1ªQuinzena;nov.;2024;Efetivada;20968028000124;20968028;0001;24;1;;02;20140903;00;4712100;4721102,5611203;RUA;DONA ADELIA ALBUQUERQUE;401;;SALVIANO CARLOS;63800000;;;20968028000124;1529;2311405.0;Quixeramobim;QUIXERAMOBIM;Sertão Central;Sertão Central;LOTE 30;CENTRO SOCIAL DOS MORADORES DO PARQUE SÃO JOSÉ;Quixeramobim;11.0;36.0;11.0;36.0;0.0;0.0;4.0;4.0;40.0;4.0
258;instituto antonio conselheiro de apoio, assessoria e pesquisa para o desenvolvimento humano;1284431;20241118001329200;142703.3;2024-11-18;8107174000160;F V OLIVEIRA NOGUEIRA;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);142703.3;13260;142703.3;2024-11-19;19;2ªQuinzena;nov.;2024;Efetivada;08107174000160;08107174;0001;60;1;;02;20060621;00;4711302;1091102,4721102,4721103,4721104,4722901,4723700,4724500,4742300,4751201,4753900,4755502,4755503,4761003,4763601,4763602,4772500,4782201,4789004,4789005,4930201;PRACA;ALCIDES BARREIRA;48;;CENTRO;63600000;;;08107174000160;1555;2312700.0;Senador Pompeu;SENADOR POMPEU;Sertão Central;Sertão Central;LOTE 31;IARTE;Senador Pompeu;9.0;29.0;9.0;29.0;0.0;0.0;2.0;2.0;31.0;3.1
259;instituto antonio conselheiro de apoio, assessoria e pesquisa para o desenvolvimento humano;1284431;20241118001329200;18354.0;2024-11-18;8107174000160;F V OLIVEIRA NOGUEIRA;Nota Fiscal;212;"Embalagens e Descartáveis  (marmita, colher e touca)
";18354.0;13263;18354.0;2024-11-19;19;2ªQuinzena;nov.;2024;Efetivada;08107174000160;08107174;0001;60;1;;02;20060621;00;4711302;1091102,4721102,4721103,4721104,4722901,4723700,4724500,4742300,4751201,4753900,4755502,4755503,4761003,4763601,4763602,4772500,4782201,4789004,4789005,4930201;PRACA;ALCIDES BARREIRA;48;;CENTRO;63600000;;;08107174000160;1555;2312700.0;Senador Pompeu;SENADOR POMPEU;Sertão Central;Sertão Central;LOTE 31;IARTE;Senador Pompeu;9.0;29.0;9.0;29.0;0.0;0.0;2.0;2.0;31.0;3.1
260;instituto antonio conselheiro de apoio, assessoria e pesquisa para o desenvolvimento humano;1284431;20241118001329200;960.07;2024-11-18;8107174000160;F V OLIVEIRA NOGUEIRA;Nota Fiscal;213;"Matérial de Higienização e Limpeza 
";960.07;13261;960.07;2024-11-19;19;2ªQuinzena;nov.;2024;Efetivada;08107174000160;08107174;0001;60;1;;02;20060621;00;4711302;1091102,4721102,4721103,4721104,4722901,4723700,4724500,4742300,4751201,4753900,4755502,4755503,4761003,4763601,4763602,4772500,4782201,4789004,4789005,4930201;PRACA;ALCIDES BARREIRA;48;;CENTRO;63600000;;;08107174000160;1555;2312700.0;Senador Pompeu;SENADOR POMPEU;Sertão Central;Sertão Central;LOTE 31;IARTE;Senador Pompeu;9.0;29.0;9.0;29.0;0.0;0.0;2.0;2.0;31.0;3.1
